user_id, local_clustering_coefficient, eigenvector_centrality, degree_centrality, closeness_centrality, betweenness_centrality, community_id, champion
<id-number>,0,0.001593762,0.000161082,0.362275352,0,1,0
<id-number>,0,0.000238995,0.000322165,0.305672622,5.95E-08,1,0
<id-number>,0,0.001599774,0.000322165,0.362317748,1.14E-05,1,0
<id-number>,0,0.000734033,0.000161082,0.329994154,0,1,0
<id-number>,0,0.000862332,0.000161082,0.333064941,0,1,0
<id-number>,0,0.000434927,0.000322165,0.320746455,3.09E-07,1,0
<id-number>,0,0.000843475,0.000161082,0.333711146,0,1,0
<id-number>,0,0.000591462,0.000161082,0.327083108,0,1,0
<id-number>,0,4.91E-05,0.000322165,0.272703704,7.69E-08,1,0
<id-number>,0,0.000707633,0.000322165,0.329958985,1.79E-07,1,0
<id-number>,0,3.75E-05,0.000161082,0.264344702,0,1,0
<id-number>,0,0.000117232,0.000161082,0.295223148,0,1,0
<id-number>,0,0.000134675,0.000161082,0.28965759,0,1,0
<id-number>,0,0.000418848,0.000483247,0.30922944,5.25E-07,1,0
<id-number>,0,0.00118055,0.000161082,0.34698853,0,1,0
<id-number>,0,0.001368957,0.000322165,0.344000573,1.16E-07,1,0
<id-number>,0,0.001608038,0.000322165,0.36240257,3.78E-06,1,0
<id-number>,0,0.001249888,0.000322165,0.349061971,1.75E-06,1,0
<id-number>,0,0.00118055,0.000161082,0.34698853,0,1,0
<id-number>,0,0.000862332,0.000161082,0.333064941,0,1,0
<id-number>,0,0.000287712,0.000161082,0.311328388,0,1,0
<id-number>,0,0.000347438,0.000161082,0.31406017,0,1,0
<id-number>,0,0.000173486,0.000322165,0.302491955,1.39E-07,1,0
<id-number>,0,0.001593762,0.000161082,0.362275352,0,1,0
<id-number>,0,0.00133651,0.000483247,0.334432099,1.74E-07,1,0
<id-number>,0,0.001593762,0.000161082,0.362275352,0,1,0
<id-number>,0,0.00099044,0.000161082,0.338028732,0,1,0
<id-number>,0,0.000174086,0.000161082,0.298842196,0,1,0
<id-number>,0,0.000219751,0.000161082,0.305989835,0,1,0
<id-number>,0,0.00063955,0.000161082,0.324886422,0,1,0
<id-number>,0,0.001052217,0.000322165,0.336302971,1.09E-07,1,0
<id-number>,0,4.30E-05,0.000161082,0.275543357,0,1,0
<id-number>,0,0.00099044,0.000161082,0.338028732,0,1,0
<id-number>,0,0.00118055,0.000161082,0.34698853,0,1,0
<id-number>,0,0.001199371,0.000322165,0.347066325,2.34E-06,1,0
<id-number>,0,0.000287712,0.000161082,0.311328388,0,1,0
<id-number>,0,0.000644496,0.000322165,0.326668969,1.40E-07,1,0
<id-number>,0,0.00118055,0.000161082,0.34698853,0,1,0
<id-number>,0,2.75E-05,0.000161082,0.261851834,0,1,0
<id-number>,0,0.001593762,0.000161082,0.362275352,0,1,0
<id-number>,0,0.000843475,0.000161082,0.333711146,0,1,0
<id-number>,0,0.000862332,0.000161082,0.333064941,0,1,0
<id-number>,0,0.000172564,0.000161082,0.302181949,0,1,0
<id-number>,0,0.000834409,0.000161082,0.333549359,0,1,0
<id-number>,0,0.000225608,0.000161082,0.306095719,0,1,0
<id-number>,0,0.001196503,0.000322165,0.349791566,1.85E-06,1,0
<id-number>,0,0.000347438,0.000161082,0.31406017,0,1,0
<id-number>,0,0.000549349,0.000322165,0.323849912,5.15E-08,1,0
<id-number>,0,0.001593762,0.000161082,0.362275352,0,1,0
<id-number>,0,0.000834409,0.000161082,0.333549359,0,1,0
<id-number>,0,3.06E-05,0.000161082,0.262529056,0,1,0
<id-number>,0,0.000847101,0.000322165,0.332957483,1.76E-07,1,0
<id-number>,0,0.001593762,0.000161082,0.362275352,0,1,0
<id-number>,0,0.001593762,0.000161082,0.362275352,0,1,0
<id-number>,0,6.52E-05,0.000161082,0.278105112,0,1,0
<id-number>,0,0.00109517,0.000322165,0.338991039,2.58E-07,1,0
<id-number>,0,0.001046197,0.000322165,0.338583241,4.26E-07,1,0
<id-number>,0,0.000173719,0.000161082,0.300189572,0,1,0
<id-number>,0,0.000184976,0.000161082,0.299492639,0,1,0
<id-number>,0,0.000460629,0.000322165,0.316629695,4.47E-06,1,0
<id-number>,0,0.000519326,0.000322165,0.323106361,7.23E-07,1,0
<id-number>,0,0.000600834,0.000322165,0.324324864,1.04E-07,1,0
<id-number>,0,0.00099044,0.000161082,0.338028732,0,1,0
<id-number>,0,0.000912764,0.000322165,0.334938622,2.35E-07,1,0
<id-number>,0,0.000862332,0.000161082,0.333064941,0,1,0
<id-number>,0,0.000327349,0.000483247,0.310797084,4.47E-07,1,0
<id-number>,0,0.000221815,0.000161082,0.301975631,0,1,0
<id-number>,0,0.000871848,0.000322165,0.328471185,6.04E-08,1,0
<id-number>,0,0.000258005,0.000161082,0.304575028,0,1,0
<id-number>,0,0.000292825,0.000161082,0.310469831,0,1,0
<id-number>,0,1.63E-05,0.000161082,0.266529369,0,1,0
<id-number>,0,0.001004036,0.000322165,0.337789008,1.30E-07,1,0
<id-number>,0,0.000862332,0.000161082,0.333064941,0,1,0
<id-number>,0,0.00099044,0.000161082,0.338028732,0,1,0
<id-number>,0,8.46E-05,0.000161082,0.285741131,0,1,0
<id-number>,0,0.000149188,0.000161082,0.297164194,0,1,0
<id-number>,0,0.00118055,0.000161082,0.34698853,0,1,0
<id-number>,0,0.00099044,0.000161082,0.338028732,0,1,0
<id-number>,0,0.000591462,0.000161082,0.327083108,0,1,0
<id-number>,0,3.08E-05,0.000161082,0.267994387,0,1,0
<id-number>,0,0.000862332,0.000161082,0.333064941,0,1,0
<id-number>,0,0.000759465,0.000161082,0.330893513,0,1,0
<id-number>,0,0.000312153,0.000322165,0.312081564,4.56E-08,1,0
<id-number>,0,0.000464019,0.000161082,0.319802206,0,1,0
<id-number>,0,0.00017828,0.000161082,0.298165855,0,1,0
<id-number>,0,0.00141714,0.000322165,0.349910167,1.62E-07,1,0
<id-number>,0,0.001593762,0.000161082,0.362275352,0,1,0
<id-number>,0,0.001593762,0.000161082,0.362275352,0,1,0
<id-number>,0,0.00099044,0.000161082,0.338028732,0,1,0
<id-number>,0,0.000209237,0.000322165,0.298352622,4.68E-07,1,0
<id-number>,0,0.000149188,0.000161082,0.297164194,0,1,0
<id-number>,0,0.000862332,0.000161082,0.333064941,0,1,0
<id-number>,0,0.00099044,0.000161082,0.338028732,0,1,0
<id-number>,0,0.000308965,0.000322165,0.309306674,4.47E-08,1,0
<id-number>,0,0.00079636,0.000161082,0.331620089,0,1,0
<id-number>,0,0.000837809,0.000322165,0.32944987,6.03E-08,1,0
<id-number>,0,0.001593762,0.000161082,0.362275352,0,1,0
<id-number>,0,0.001217642,0.000322165,0.347144156,8.24E-07,1,0
<id-number>,0,0.00118055,0.000161082,0.34698853,0,1,0
<id-number>,0,4.12E-05,0.000322165,0.267381048,2.03E-07,1,0
<id-number>,0,0.000168473,0.000161082,0.292531313,0,1,0
<id-number>,0,3.67E-05,0.000161082,0.265683099,0,1,0
<id-number>,0,0.000631179,0.000161082,0.324104177,0,1,0
<id-number>,0,0.000965154,0.000161082,0.337218729,0,1,0
<id-number>,0,0.000874547,0.000483247,0.332850095,4.38E-07,1,0
<id-number>,1,0.002082566,0.000483247,0.349712544,0,2,0
<id-number>,1,0.001133423,0.000483247,0.337660067,0,2,0
<id-number>,1,0.003680724,0.000966495,0.374773654,0,2,0
<id-number>,1,0.003277594,0.000966495,0.370756859,0,2,0
<id-number>,1,0.001368363,0.000322165,0.341647004,0,2,0
<id-number>,1,0.001667148,0.000322165,0.352740704,0,2,0
<id-number>,1,0.001052731,0.000322165,0.338287277,0,2,0
<id-number>,1,0.000652604,0.000483247,0.323900733,0,2,0
<id-number>,1,0.001490862,0.000322165,0.350444864,0,2,0
<id-number>,1,0.002812954,0.001127577,0.360440672,0,2,0
<id-number>,1,0.000271905,0.000322165,0.308413125,0,2,0
<id-number>,1,0.000982177,0.000483247,0.333064941,0,2,0
<id-number>,1,0.001653775,0.000483247,0.341515102,0,2,0
<id-number>,1,0.000861125,0.000322165,0.328697861,0,2,0
<id-number>,1,0.001001517,0.000322165,0.336266445,0,2,0
<id-number>,1,0.001169389,0.000322165,0.333873089,0,2,0
<id-number>,1,0.001609342,0.000322165,0.350147609,0,2,0
<id-number>,1,0.000276582,0.000322165,0.312427989,0,2,0
<id-number>,1,0.000223628,0.000322165,0.30286184,0,2,0
<id-number>,1,0.00319834,0.001127577,0.362444996,0,2,0
<id-number>,1,0.003318951,0.000966495,0.373327524,0,2,0
<id-number>,1,0.001081763,0.000483247,0.336613771,0,2,0
<id-number>,1,0.002331334,0.000966495,0.349495417,0,2,0
<id-number>,1,0.000670684,0.000483247,0.325227707,0,2,0
<id-number>,1,0.000899608,0.000483247,0.331495814,0,2,0
<id-number>,1,0.000845447,0.000322165,0.332814314,0,2,0
<id-number>,1,0.001108975,0.000322165,0.336558882,0,2,0
<id-number>,1,0.003742408,0.00064433,0.383168955,0,2,0
<id-number>,1,0.000415463,0.000322165,0.313043999,0,2,0
<id-number>,1,6.92E-05,0.000483247,0.285569815,0,2,0
<id-number>,1,0.000747223,0.000322165,0.327134949,0,2,0
<id-number>,1,0.000397385,0.000322165,0.311735906,0,2,0
<id-number>,1,0.001655633,0.000483247,0.347904838,0,2,0
<id-number>,1,3.28E-05,0.000322165,0.269147627,0,2,0
<id-number>,1,0.001623074,0.000483247,0.351539134,0,2,0
<id-number>,1,0.000820744,0.000322165,0.332011277,0,2,0
<id-number>,1,0.000371691,0.000322165,0.314139836,0,2,0
<id-number>,1,0.003754172,0.001127577,0.373620365,0,2,0
<id-number>,1,0.000632849,0.000322165,0.324307878,0,2,0
<id-number>,1,0.001064379,0.000322165,0.336339506,0,2,0
<id-number>,1,0.001557378,0.000322165,0.344747526,0,2,0
<id-number>,1,0.001566479,0.000322165,0.345825764,0,2,0
<id-number>,1,0.000792366,0.000966495,0.325878128,0,2,0
<id-number>,1,0.001009404,0.000483247,0.331371632,0,2,0
<id-number>,1,0.001511607,0.001127577,0.33403519,0,2,0
<id-number>,1,0.001716743,0.000322165,0.362763507,0,2,0
<id-number>,1,0.000659689,0.000322165,0.324528842,0,2,0
<id-number>,1,0.000295138,0.000322165,0.312996528,0,2,0
<id-number>,1,0.000812855,0.000483247,0.326393459,0,2,0
<id-number>,1,8.01E-05,0.000322165,0.287492353,0,2,0
<id-number>,1,0.002590826,0.000966495,0.350048635,0,2,0
<id-number>,1,0.000639205,0.000322165,0.324019378,0,2,0
<id-number>,1,0.000448028,0.000322165,0.320779688,0,2,0
<id-number>,1,0.001063499,0.000322165,0.336558882,0,2,0
<id-number>,1,0.000616818,0.00064433,0.319571135,0,2,0
<id-number>,1,0.000821793,0.000322165,0.335065493,0,2,0
<id-number>,1,0.002131474,0.00064433,0.363679685,0,2,0
<id-number>,1,0.000821793,0.000322165,0.335065493,0,2,0
<id-number>,1,0.001104562,0.000805412,0.325706712,0,2,0
<id-number>,1,0.002547932,0.000483247,0.367260398,0,2,0
<id-number>,1,0.000392163,0.000322165,0.315580771,0,2,0
<id-number>,1,0.000899386,0.000322165,0.331655614,0,2,0
<id-number>,1,0.001980695,0.000322165,0.357135212,0,2,0
<id-number>,1,0.000326267,0.000322165,0.313900959,0,2,0
<id-number>,1,0.00078367,0.000483247,0.328453761,0,2,0
<id-number>,1,0.000182809,0.000483247,0.29927551,0,2,0
<id-number>,1,0.000821948,0.000322165,0.330487314,0,2,0
<id-number>,1,3.84E-05,0.000322165,0.261741147,0,2,0
<id-number>,1,0.003649041,0.000805412,0.368111902,0,2,0
<id-number>,1,0.000267384,0.000322165,0.306444141,0,2,0
<id-number>,1,0.001036495,0.000322165,0.335283209,0,2,0
<id-number>,1,0.001688518,0.000483247,0.345439906,0,2,0
<id-number>,1,0.000641505,0.000322165,0.324222971,0,2,0
<id-number>,1,1.87E-05,0.000322165,0.258647047,0,2,0
<id-number>,1,0.000455445,0.000322165,0.31629005,0,2,0
<id-number>,1,0.001176756,0.000322165,0.337678481,0,2,0
<id-number>,1,0.001382061,0.000322165,0.350901638,0,2,0
<id-number>,1,0.001300295,0.000322165,0.34735837,0,2,0
<id-number>,1,0.001655133,0.000483247,0.346658286,0,2,0
<id-number>,1,0.003109128,0.000966495,0.368068139,0,2,0
<id-number>,1,0.001524558,0.000322165,0.344881938,0,2,0
<id-number>,1,0.001081962,0.000483247,0.332118124,0,2,0
<id-number>,1,0.001231029,0.000322165,0.338824094,0,2,0
<id-number>,1,0.000562571,0.00064433,0.323494609,0,2,0
<id-number>,1,0.001128115,0.000322165,0.336870154,0,2,0
<id-number>,1,0.001107763,0.00064433,0.335029234,0,2,0
<id-number>,1,0.000911655,0.000322165,0.326324654,0,2,0
<id-number>,1,0.000507486,0.000322165,0.320298485,0,2,0
<id-number>,1,0.001161537,0.000322165,0.337954934,0,2,0
<id-number>,1,0.000356462,0.000322165,0.31672687,0,2,0
<id-number>,1,0.000196441,0.000322165,0.304230841,0,2,0
<id-number>,1,0.001662825,0.000322165,0.362529878,0,2,0
<id-number>,1,0.00211953,0.000483247,0.365245697,0,2,0
<id-number>,1,0.001358194,0.000483247,0.339009598,0,2,0
<id-number>,1,0.001492424,0.00064433,0.340913412,0,2,0
<id-number>,1,0.000843845,0.000322165,0.332850095,0,2,0
<id-number>,1,0.00129998,0.000322165,0.33902816,0,2,0
<id-number>,1,0.003049931,0.00064433,0.362784761,0,2,0
<id-number>,1,0.001358461,0.000322165,0.338805554,0,2,0
<id-number>,1,0.000834752,0.000322165,0.331495814,0,2,0
<id-number>,1,0.003511335,0.000805412,0.359019558,0,2,0
<id-number>,1,0.000751421,0.000805412,0.325535477,0,2,0
<id-number>,1,0.001532152,0.000322165,0.346154422,0,2,0
<id-number>,1,0.00084583,0.000483247,0.334089258,0,2,0
<id-number>,1,0.002211859,0.000483247,0.358313194,0,2,0
<id-number>,1,0.000941297,0.000805412,0.326445082,0,2,0
<id-number>,1,0.001109841,0.00064433,0.332403388,0,2,0
<id-number>,1,0.001952384,0.000483247,0.36316776,0,2,0
<id-number>,1,0.000631434,0.000322165,0.326893164,0,2,0
<id-number>,1,0.000241881,0.000483247,0.303024876,0,2,0
<id-number>,1,0.000262856,0.000322165,0.30624711,0,2,0
<id-number>,1,0.000889776,0.000322165,0.327758327,0,2,0
<id-number>,1,0.000918842,0.000322165,0.333639221,0,2,0
<id-number>,1,0.000455654,0.00064433,0.317067454,0,2,0
<id-number>,1,0.001183605,0.000322165,0.335992746,0,2,0
<id-number>,1,0.002930598,0.00064433,0.356210683,0,2,0
<id-number>,1,0.00099186,0.001127577,0.329082181,0,2,0
<id-number>,1,0.000475592,0.000322165,0.320083242,0,2,0
<id-number>,1,0.002006318,0.000483247,0.355250161,0,2,0
<id-number>,1,0.001795968,0.000483247,0.36297616,0,2,0
<id-number>,1,0.000154976,0.000322165,0.297249787,0,2,0
<id-number>,1,0.002339944,0.000966495,0.345439906,0,2,0
<id-number>,1,0.000609906,0.000322165,0.327083108,0,2,0
<id-number>,1,0.002082707,0.000483247,0.34843342,0,2,0
<id-number>,1,0.001405028,0.000322165,0.349712544,0,2,0
<id-number>,1,0.001083437,0.000322165,0.337237095,0,2,0
<id-number>,1,0.001475078,0.000322165,0.340857113,0,2,0
<id-number>,1,0.000822699,0.000322165,0.330346261,0,2,0
<id-number>,1,0.000991327,0.00064433,0.330628487,0,2,0
<id-number>,1,0.001000893,0.000322165,0.334540511,0,2,0
<id-number>,1,0.001358461,0.000322165,0.338805554,0,2,0
<id-number>,1,8.82E-05,0.000322165,0.28922464,0,2,0
<id-number>,0.933333333,0.005627899,0.000966495,0.391577203,1.48E-08,2,0
<id-number>,0.933333333,0.004010442,0.000966495,0.369077327,2.80E-08,2,0
<id-number>,0.933333333,0.003573057,0.000966495,0.362211776,2.18E-08,2,0
<id-number>,0.904761905,0.003979514,0.001127577,0.372317378,1.44E-07,2,0
<id-number>,0.9,0.002900519,0.000805412,0.368550105,3.11E-07,2,0
<id-number>,0.9,0.002217512,0.000805412,0.363872029,2.42E-06,2,0
<id-number>,0.882352941,0.005418369,0.002738402,0.382600736,3.02E-05,2,0
<id-number>,0.868131868,0.002232556,0.002255155,0.33960458,4.94E-07,2,0
<id-number>,0.866666667,0.002928341,0.000966495,0.364965832,3.03E-06,2,0
<id-number>,0.866666667,0.003049351,0.000966495,0.370092063,4.19E-07,2,0
<id-number>,0.863636364,0.004169543,0.00193299,0.37249656,6.86E-07,2,0
<id-number>,0.863636364,0.002991969,0.00193299,0.347924387,7.25E-07,2,0
<id-number>,0.861111111,0.003232126,0.001449742,0.353284094,7.48E-07,2,0
<id-number>,0.857142857,0.003548441,0.001127577,0.37719361,2.03E-06,2,0
<id-number>,0.848484848,0.003918437,0.00193299,0.37153548,7.08E-07,2,0
<id-number>,0.847619048,0.004937456,0.002416237,0.360419692,1.99E-06,2,0
<id-number>,0.833333333,0.002136027,0.00064433,0.346367417,4.56E-08,2,0
<id-number>,0.833333333,0.00216573,0.00064433,0.346910769,7.19E-08,2,0
<id-number>,0.833333333,0.002702554,0.00064433,0.361155457,2.00E-07,2,0
<id-number>,0.833333333,0.002513341,0.00064433,0.351579055,4.06E-08,2,0
<id-number>,0.833333333,0.003148676,0.00064433,0.371001217,1.49E-06,2,0
<id-number>,0.833333333,0.001308937,0.00064433,0.34815914,6.09E-06,2,0
<id-number>,0.833333333,0.001448341,0.00064433,0.337108575,2.24E-08,2,0
<id-number>,0.833333333,0.002949233,0.00064433,0.369473734,2.65E-08,2,0
<id-number>,0.833333333,0.002285279,0.00064433,0.350841992,1.12E-07,2,0
<id-number>,0.833333333,0.002035185,0.00064433,0.346019017,2.77E-07,2,0
<id-number>,0.833333333,0.003070617,0.00064433,0.363423542,9.25E-08,2,0
<id-number>,0.833333333,0.001012672,0.00064433,0.337586431,1.50E-06,2,0
<id-number>,0.821428571,0.00259099,0.00128866,0.353586701,2.23E-06,2,0
<id-number>,0.80952381,0.002031695,0.001127577,0.34584508,2.46E-06,2,0
<id-number>,0.80952381,0.003440678,0.001127577,0.35590357,4.07E-07,2,0
<id-number>,0.80952381,0.004488158,0.001127577,0.368308964,2.76E-07,2,0
<id-number>,0.805555556,0.003161691,0.001449742,0.361113332,8.20E-07,2,0
<id-number>,0.8,0.001917017,0.000805412,0.342667975,4.36E-08,2,0
<id-number>,0.8,0.002523045,0.000805412,0.349515145,6.86E-08,2,0
<id-number>,0.8,0.001614782,0.000966495,0.334161377,9.51E-07,2,0
<id-number>,0.8,0.002613469,0.000805412,0.349061971,5.47E-08,2,0
<id-number>,0.8,0.003868444,0.000966495,0.371179134,1.63E-07,2,0
<id-number>,0.8,0.003328327,0.000966495,0.369694329,1.32E-07,2,0
<id-number>,0.8,0.002193044,0.000805412,0.351459321,9.56E-07,2,0
<id-number>,0.8,0.002789442,0.000966495,0.358645254,1.47E-07,2,0
<id-number>,0.8,0.003006766,0.000805412,0.364729358,5.45E-07,2,0
<id-number>,0.8,0.003328516,0.000805412,0.366261109,3.37E-07,2,0
<id-number>,0.8,0.003223409,0.000966495,0.362933609,8.05E-08,2,0
<id-number>,0.8,0.00178794,0.000805412,0.349298263,9.38E-06,2,0
<id-number>,0.785714286,0.006273629,0.00128866,0.393343305,2.95E-06,2,0
<id-number>,0.777777778,0.001448799,0.001449742,0.332492633,4.68E-07,2,0
<id-number>,0.769230769,0.005438545,0.002094072,0.374728293,1.07E-06,2,0
<id-number>,0.766666667,0.004781621,0.00257732,0.357423823,1.21E-06,2,0
<id-number>,0.766081871,0.006505916,0.003060567,0.385219006,5.00E-06,2,0
<id-number>,0.761904762,0.003080757,0.001127577,0.358582946,2.16E-06,2,0
<id-number>,0.761904762,0.005420906,0.001127577,0.387533503,5.45E-07,2,0
<id-number>,0.761904762,0.003642289,0.001127577,0.37153548,3.21E-07,2,0
<id-number>,0.761904762,0.003560029,0.001127577,0.355189027,7.25E-07,2,0
<id-number>,0.75,0.003450618,0.00128866,0.369650189,4.54E-06,2,0
<id-number>,0.75,0.001954183,0.00128866,0.34280077,1.06E-06,2,0
<id-number>,0.733333333,0.001524846,0.000966495,0.343485345,5.89E-06,2,0
<id-number>,0.733333333,0.002398742,0.000966495,0.350961305,5.16E-07,2,0
<id-number>,0.733333333,0.001089751,0.000966495,0.330099707,1.65E-07,2,0
<id-number>,0.733333333,0.002420639,0.000966495,0.350504376,3.43E-07,2,0
<id-number>,0.733333333,0.003668347,0.000966495,0.371803189,1.48E-07,2,0
<id-number>,0.733333333,0.002449279,0.000966495,0.348551101,3.14E-06,2,0
<id-number>,0.733333333,0.003260214,0.000966495,0.358230275,7.78E-07,2,0
<id-number>,0.733333333,0.00225337,0.000966495,0.34708578,1.85E-06,2,0
<id-number>,0.730994152,0.005934586,0.003060567,0.383691307,1.20E-05,2,0
<id-number>,0.730769231,0.004915873,0.002094072,0.363210365,2.19E-06,2,0
<id-number>,0.727272727,0.006288247,0.001771907,0.384215085,1.73E-06,2,0
<id-number>,0.714285714,0.003358767,0.001127577,0.365698695,1.21E-06,2,0
<id-number>,0.714285714,0.003160246,0.001127577,0.36128189,1.08E-06,2,0
<id-number>,0.714285714,0.002623706,0.001127577,0.349732296,8.91E-07,2,0
<id-number>,0.714285714,0.003649042,0.001127577,0.364664918,1.75E-07,2,0
<id-number>,0.714285714,0.003529914,0.001127577,0.354680393,3.46E-07,2,0
<id-number>,0.709090909,0.006451834,0.001771907,0.374184814,6.18E-07,2,0
<id-number>,0.705128205,0.005512478,0.002094072,0.367238616,2.53E-06,2,0
<id-number>,0.7,0.003484532,0.000805412,0.37326001,8.61E-07,2,0
<id-number>,0.7,0.002391335,0.000805412,0.356538856,4.87E-07,2,0
<id-number>,0.7,0.001514388,0.000805412,0.339530093,9.55E-08,2,0
<id-number>,0.7,0.001687104,0.000805412,0.341007287,1.43E-07,2,0
<id-number>,0.7,0.001198352,0.000805412,0.332832203,4.14E-07,2,0
<id-number>,0.7,0.002622144,0.000805412,0.351160342,2.24E-07,2,0
<id-number>,0.7,0.002947099,0.000805412,0.357774907,9.79E-07,2,0
<id-number>,0.7,0.003099941,0.000805412,0.368330873,1.60E-07,2,0
<id-number>,0.7,0.003724951,0.000805412,0.373665458,1.63E-07,2,0
<id-number>,0.7,0.002513875,0.000805412,0.355290929,8.66E-08,2,0
<id-number>,0.7,0.001147463,0.000805412,0.334432099,1.68E-05,2,0
<id-number>,0.694444444,0.00503171,0.001449742,0.373868513,2.99E-06,2,0
<id-number>,0.694444444,0.003622199,0.001449742,0.366890461,4.74E-06,2,0
<id-number>,0.694444444,0.006818208,0.001449742,0.399149765,3.99E-06,2,0
<id-number>,0.694444444,0.003539515,0.001449742,0.355148283,1.60E-06,2,0
<id-number>,0.688888889,0.004865924,0.001610825,0.381140607,6.82E-06,2,0
<id-number>,0.681818182,0.004250489,0.00193299,0.375341596,2.35E-06,2,0
<id-number>,0.681318681,0.003451109,0.002255155,0.353728095,3.72E-06,2,0
<id-number>,0.678571429,0.003166546,0.00128866,0.351938747,1.69E-06,2,0
<id-number>,0.678571429,0.003517128,0.00128866,0.359540722,2.48E-06,2,0
<id-number>,0.67032967,0.003651393,0.002255155,0.356538856,3.95E-06,2,0
<id-number>,0.666666667,0.002700268,0.000966495,0.349495417,3.47E-07,2,0
<id-number>,0.666666667,0.001864212,0.000966495,0.342270207,2.10E-07,2,0
<id-number>,0.666666667,0.004506778,0.000966495,0.379342664,4.09E-06,2,0
<id-number>,0.666666667,0.004741179,0.001449742,0.373936247,2.70E-06,2,0
<id-number>,0.666666667,0.002883325,0.00064433,0.36938557,4.48E-06,2,0
<id-number>,0.666666667,0.001215052,0.00064433,0.336870154,5.44E-08,2,0
<id-number>,0.666666667,0.000876711,0.000966495,0.321863515,1.17E-06,2,0
<id-number>,0.666666667,0.001654874,0.00064433,0.343618774,8.47E-07,2,0
<id-number>,0.666666667,0.001733059,0.000483247,0.352861312,3.88E-07,2,0
<id-number>,0.666666667,0.001354387,0.000483247,0.342100017,5.98E-07,2,0
<id-number>,0.666666667,0.001278379,0.000483247,0.338250317,5.92E-08,2,0
<id-number>,0.666666667,0.002083034,0.000483247,0.357506369,1.80E-07,2,0
<id-number>,0.666666667,0.002034883,0.000483247,0.354315078,1.94E-08,2,0
<id-number>,0.666666667,0.001358246,0.00064433,0.339083857,1.08E-06,2,0
<id-number>,0.666666667,0.00231643,0.00064433,0.364664918,5.66E-08,2,0
<id-number>,0.666666667,0.003501485,0.001127577,0.358707584,1.09E-06,2,0
<id-number>,0.666666667,0.002997846,0.000966495,0.361936539,2.23E-06,2,0
<id-number>,0.666666667,0.001524628,0.000966495,0.339288236,5.58E-07,2,0
<id-number>,0.666666667,0.002088284,0.00064433,0.364064576,1.41E-07,2,0
<id-number>,0.666666667,0.003635051,0.001127577,0.370158436,2.42E-07,2,0
<id-number>,0.666666667,0.001143412,0.00064433,0.335210606,4.06E-07,2,0
<id-number>,0.666666667,0.001626276,0.00064433,0.345748524,1.39E-06,2,0
<id-number>,0.666666667,0.003291685,0.000966495,0.371001217,7.46E-07,2,0
<id-number>,0.666666667,0.001380826,0.000483247,0.350683033,6.41E-08,2,0
<id-number>,0.666666667,0.001466205,0.000483247,0.343047663,1.94E-06,2,0
<id-number>,0.666666667,0.002243022,0.00064433,0.358105969,2.19E-06,2,0
<id-number>,0.666666667,0.001377666,0.000483247,0.340126905,1.00E-07,2,0
<id-number>,0.666666667,0.001214349,0.000483247,0.335428511,4.66E-08,2,0
<id-number>,0.666666667,0.001308319,0.000483247,0.339381217,2.60E-07,2,0
<id-number>,0.666666667,0.000880233,0.000483247,0.3294674,2.37E-08,2,0
<id-number>,0.666666667,0.001164272,0.00064433,0.337237095,9.22E-08,2,0
<id-number>,0.666666667,0.0012475,0.000966495,0.334414037,8.80E-07,2,0
<id-number>,0.666666667,0.001788219,0.00064433,0.351678895,9.68E-08,2,0
<id-number>,0.666666667,0.001389607,0.000966495,0.331052733,9.34E-08,2,0
<id-number>,0.666666667,0.003003944,0.001610825,0.350068425,1.04E-06,2,0
<id-number>,0.666666667,0.001319426,0.000483247,0.340108223,1.86E-07,2,0
<id-number>,0.666666667,0.000960962,0.000966495,0.32224878,2.90E-07,2,0
<id-number>,0.666666667,0.00242989,0.001449742,0.348453028,2.03E-06,2,0
<id-number>,0.666666667,0.001226995,0.000483247,0.334377919,3.85E-08,2,0
<id-number>,0.666666667,0.002269388,0.000483247,0.365418136,3.05E-06,2,0
<id-number>,0.666666667,0.001222532,0.000483247,0.336906813,9.81E-08,2,0
<id-number>,0.666666667,0.001721964,0.000483247,0.34036996,2.50E-08,2,0
<id-number>,0.666666667,0.00185892,0.001127577,0.343466292,8.18E-07,2,0
<id-number>,0.666666667,0.003507782,0.000966495,0.363572915,0.00032175,2,0
<id-number>,0.666666667,0.002419936,0.000483247,0.36852817,3.47E-07,2,0
<id-number>,0.666666667,0.001371088,0.000483247,0.339083857,6.11E-08,2,0
<id-number>,0.666666667,0.001106841,0.000483247,0.336302971,3.48E-08,2,0
<id-number>,0.666666667,0.000651568,0.00064433,0.31978569,3.34E-07,2,0
<id-number>,0.666666667,0.004068369,0.001127577,0.38011113,3.11E-06,2,0
<id-number>,0.666666667,0.002930371,0.001127577,0.353022253,5.34E-07,2,0
<id-number>,0.666666667,0.003597502,0.001449742,0.364922814,3.12E-06,2,0
<id-number>,0.666666667,0.002215989,0.001127577,0.356518327,2.49E-06,2,0
<id-number>,0.666666667,0.001983203,0.000483247,0.354152958,2.81E-08,2,0
<id-number>,0.666666667,0.002289551,0.000483247,0.359207003,5.74E-08,2,0
<id-number>,0.666666667,0.000687388,0.000483247,0.322618158,6.15E-08,2,0
<id-number>,0.666666667,0.001141279,0.000483247,0.336248184,1.98E-08,2,0
